"hrvValue","readingTimeGMT","readingTimeLocal","calendarDate","colorFlag"
16,2025-09-26 03:18:36,2025-09-25 23:18:36,2025-09-26,"Significant"
15,2025-09-26 03:23:36,2025-09-25 23:23:36,2025-09-26,"Significant"
16,2025-09-26 03:28:36,2025-09-25 23:28:36,2025-09-26,"Significant"
15,2025-09-26 03:33:36,2025-09-25 23:33:36,2025-09-26,"Significant"
14,2025-09-26 03:38:36,2025-09-25 23:38:36,2025-09-26,"Significant"
15,2025-09-26 03:43:36,2025-09-25 23:43:36,2025-09-26,"Significant"
14,2025-09-26 03:48:36,2025-09-25 23:48:36,2025-09-26,"Significant"
13,2025-09-26 03:53:36,2025-09-25 23:53:36,2025-09-26,"Significant"
13,2025-09-26 03:58:36,2025-09-25 23:58:36,2025-09-26,"Significant"
14,2025-09-26 04:03:36,2025-09-26 00:03:36,2025-09-26,"Significant"
19,2025-09-26 04:08:36,2025-09-26 00:08:36,2025-09-26,"Significant"
16,2025-09-26 04:13:36,2025-09-26 00:13:36,2025-09-26,"Significant"
15,2025-09-26 04:18:36,2025-09-26 00:18:36,2025-09-26,"Significant"
18,2025-09-26 04:23:36,2025-09-26 00:23:36,2025-09-26,"Significant"
16,2025-09-26 04:28:36,2025-09-26 00:28:36,2025-09-26,"Significant"
18,2025-09-26 04:33:36,2025-09-26 00:33:36,2025-09-26,"Significant"
20,2025-09-26 04:38:36,2025-09-26 00:38:36,2025-09-26,"Significant"
16,2025-09-26 04:43:36,2025-09-26 00:43:36,2025-09-26,"Significant"
20,2025-09-26 04:48:36,2025-09-26 00:48:36,2025-09-26,"Significant"
13,2025-09-26 04:53:36,2025-09-26 00:53:36,2025-09-26,"Significant"
13,2025-09-26 04:58:36,2025-09-26 00:58:36,2025-09-26,"Significant"
15,2025-09-26 05:03:36,2025-09-26 01:03:36,2025-09-26,"Significant"
14,2025-09-26 05:08:36,2025-09-26 01:08:36,2025-09-26,"Significant"
13,2025-09-26 05:13:36,2025-09-26 01:13:36,2025-09-26,"Significant"
14,2025-09-26 05:18:36,2025-09-26 01:18:36,2025-09-26,"Significant"
14,2025-09-26 05:23:36,2025-09-26 01:23:36,2025-09-26,"Significant"
14,2025-09-26 05:28:36,2025-09-26 01:28:36,2025-09-26,"Significant"
21,2025-09-26 05:33:36,2025-09-26 01:33:36,2025-09-26,"Significant"
21,2025-09-26 05:38:36,2025-09-26 01:38:36,2025-09-26,"Significant"
20,2025-09-26 05:43:36,2025-09-26 01:43:36,2025-09-26,"Significant"
17,2025-09-26 05:48:36,2025-09-26 01:48:36,2025-09-26,"Significant"
18,2025-09-26 05:53:36,2025-09-26 01:53:36,2025-09-26,"Significant"
22,2025-09-26 05:58:36,2025-09-26 01:58:36,2025-09-26,"Significant"
22,2025-09-26 06:03:36,2025-09-26 02:03:36,2025-09-26,"Significant"
24,2025-09-26 06:08:36,2025-09-26 02:08:36,2025-09-26,"Significant"
22,2025-09-26 06:13:36,2025-09-26 02:13:36,2025-09-26,"Significant"
22,2025-09-26 06:18:36,2025-09-26 02:18:36,2025-09-26,"Significant"
25,2025-09-26 06:23:36,2025-09-26 02:23:36,2025-09-26,"Significant"
25,2025-09-26 06:28:36,2025-09-26 02:28:36,2025-09-26,"Significant"
26,2025-09-26 06:33:36,2025-09-26 02:33:36,2025-09-26,"Significant"
22,2025-09-26 06:38:36,2025-09-26 02:38:36,2025-09-26,"Significant"
21,2025-09-26 06:43:36,2025-09-26 02:43:36,2025-09-26,"Significant"
31,2025-09-26 06:48:36,2025-09-26 02:48:36,2025-09-26,"Significant"
28,2025-09-26 06:53:36,2025-09-26 02:53:36,2025-09-26,"Significant"
25,2025-09-26 06:58:36,2025-09-26 02:58:36,2025-09-26,"Significant"
19,2025-09-26 07:03:36,2025-09-26 03:03:36,2025-09-26,"Significant"
20,2025-09-26 07:08:36,2025-09-26 03:08:36,2025-09-26,"Significant"
27,2025-09-26 07:13:36,2025-09-26 03:13:36,2025-09-26,"Significant"
33,2025-09-26 07:18:36,2025-09-26 03:18:36,2025-09-26,"Significant"
26,2025-09-26 07:23:36,2025-09-26 03:23:36,2025-09-26,"Significant"
25,2025-09-26 07:28:36,2025-09-26 03:28:36,2025-09-26,"Significant"
27,2025-09-26 07:33:36,2025-09-26 03:33:36,2025-09-26,"Significant"
31,2025-09-26 07:38:36,2025-09-26 03:38:36,2025-09-26,"Significant"
26,2025-09-26 07:43:36,2025-09-26 03:43:36,2025-09-26,"Significant"
30,2025-09-26 07:48:36,2025-09-26 03:48:36,2025-09-26,"Significant"
22,2025-09-26 07:53:36,2025-09-26 03:53:36,2025-09-26,"Significant"
24,2025-09-26 07:58:36,2025-09-26 03:58:36,2025-09-26,"Significant"
23,2025-09-26 08:03:36,2025-09-26 04:03:36,2025-09-26,"Significant"
23,2025-09-26 08:08:36,2025-09-26 04:08:36,2025-09-26,"Significant"
28,2025-09-26 08:13:36,2025-09-26 04:13:36,2025-09-26,"Significant"
31,2025-09-26 08:18:36,2025-09-26 04:18:36,2025-09-26,"Significant"
31,2025-09-26 08:23:36,2025-09-26 04:23:36,2025-09-26,"Significant"
31,2025-09-26 08:28:36,2025-09-26 04:28:36,2025-09-26,"Significant"
31,2025-09-26 08:33:36,2025-09-26 04:33:36,2025-09-26,"Significant"
27,2025-09-26 08:38:36,2025-09-26 04:38:36,2025-09-26,"Significant"
25,2025-09-26 08:43:36,2025-09-26 04:43:36,2025-09-26,"Significant"
23,2025-09-26 08:48:36,2025-09-26 04:48:36,2025-09-26,"Significant"
28,2025-09-26 08:53:36,2025-09-26 04:53:36,2025-09-26,"Significant"
35,2025-09-27 05:48:36,2025-09-27 01:48:36,2025-09-27,"Significant"
41,2025-09-27 05:53:36,2025-09-27 01:53:36,2025-09-27,"Significant"
48,2025-09-27 05:58:36,2025-09-27 01:58:36,2025-09-27,"Significant"
34,2025-09-27 06:03:36,2025-09-27 02:03:36,2025-09-27,"Significant"
37,2025-09-27 06:08:36,2025-09-27 02:08:36,2025-09-27,"Significant"
32,2025-09-27 06:13:36,2025-09-27 02:13:36,2025-09-27,"Significant"
30,2025-09-27 06:18:36,2025-09-27 02:18:36,2025-09-27,"Significant"
31,2025-09-27 06:23:36,2025-09-27 02:23:36,2025-09-27,"Significant"
34,2025-09-27 06:28:36,2025-09-27 02:28:36,2025-09-27,"Significant"
40,2025-09-27 06:33:36,2025-09-27 02:33:36,2025-09-27,"Significant"
36,2025-09-27 06:38:36,2025-09-27 02:38:36,2025-09-27,"Significant"
35,2025-09-27 06:43:36,2025-09-27 02:43:36,2025-09-27,"Significant"
34,2025-09-27 06:48:36,2025-09-27 02:48:36,2025-09-27,"Significant"
32,2025-09-27 06:53:36,2025-09-27 02:53:36,2025-09-27,"Significant"
26,2025-09-27 06:58:36,2025-09-27 02:58:36,2025-09-27,"Significant"
28,2025-09-27 07:03:36,2025-09-27 03:03:36,2025-09-27,"Significant"
33,2025-09-27 07:08:36,2025-09-27 03:08:36,2025-09-27,"Significant"
38,2025-09-27 07:13:36,2025-09-27 03:13:36,2025-09-27,"Significant"
34,2025-09-27 07:18:36,2025-09-27 03:18:36,2025-09-27,"Significant"
43,2025-09-27 07:23:36,2025-09-27 03:23:36,2025-09-27,"Significant"
43,2025-09-27 07:28:36,2025-09-27 03:28:36,2025-09-27,"Significant"
39,2025-09-27 07:33:36,2025-09-27 03:33:36,2025-09-27,"Significant"
36,2025-09-27 07:38:36,2025-09-27 03:38:36,2025-09-27,"Significant"
30,2025-09-27 07:43:36,2025-09-27 03:43:36,2025-09-27,"Significant"
29,2025-09-27 07:48:36,2025-09-27 03:48:36,2025-09-27,"Significant"
32,2025-09-27 07:53:36,2025-09-27 03:53:36,2025-09-27,"Significant"
32,2025-09-27 07:58:36,2025-09-27 03:58:36,2025-09-27,"Significant"
34,2025-09-27 08:03:36,2025-09-27 04:03:36,2025-09-27,"Significant"
34,2025-09-27 08:08:36,2025-09-27 04:08:36,2025-09-27,"Significant"
27,2025-09-27 08:13:36,2025-09-27 04:13:36,2025-09-27,"Significant"
16,2025-09-27 08:18:36,2025-09-27 04:18:36,2025-09-27,"Significant"
40,2025-09-27 08:23:36,2025-09-27 04:23:36,2025-09-27,"Significant"
37,2025-09-27 08:28:36,2025-09-27 04:28:36,2025-09-27,"Significant"
47,2025-09-27 08:33:36,2025-09-27 04:33:36,2025-09-27,"Significant"
46,2025-09-27 08:38:36,2025-09-27 04:38:36,2025-09-27,"Significant"
36,2025-09-27 08:43:36,2025-09-27 04:43:36,2025-09-27,"Significant"
42,2025-09-27 08:48:36,2025-09-27 04:48:36,2025-09-27,"Significant"
43,2025-09-27 08:53:36,2025-09-27 04:53:36,2025-09-27,"Significant"
32,2025-09-27 08:58:36,2025-09-27 04:58:36,2025-09-27,"Significant"
28,2025-09-27 09:03:36,2025-09-27 05:03:36,2025-09-27,"Significant"
24,2025-09-27 09:08:36,2025-09-27 05:08:36,2025-09-27,"Significant"
21,2025-09-27 09:13:36,2025-09-27 05:13:36,2025-09-27,"Significant"
23,2025-09-27 09:18:36,2025-09-27 05:18:36,2025-09-27,"Significant"
26,2025-09-27 09:23:36,2025-09-27 05:23:36,2025-09-27,"Significant"
24,2025-09-27 09:28:36,2025-09-27 05:28:36,2025-09-27,"Significant"
24,2025-09-27 09:33:36,2025-09-27 05:33:36,2025-09-27,"Significant"
23,2025-09-27 09:38:36,2025-09-27 05:38:36,2025-09-27,"Significant"
24,2025-09-27 09:43:36,2025-09-27 05:43:36,2025-09-27,"Significant"
24,2025-09-27 09:48:36,2025-09-27 05:48:36,2025-09-27,"Significant"
26,2025-09-27 09:53:36,2025-09-27 05:53:36,2025-09-27,"Significant"
30,2025-09-27 09:58:36,2025-09-27 05:58:36,2025-09-27,"Significant"
42,2025-09-27 10:03:36,2025-09-27 06:03:36,2025-09-27,"Significant"
40,2025-09-27 10:08:36,2025-09-27 06:08:36,2025-09-27,"Significant"
44,2025-09-27 10:13:36,2025-09-27 06:13:36,2025-09-27,"Significant"
41,2025-09-27 10:18:36,2025-09-27 06:18:36,2025-09-27,"Significant"
40,2025-09-27 10:23:36,2025-09-27 06:23:36,2025-09-27,"Significant"
40,2025-09-27 10:28:36,2025-09-27 06:28:36,2025-09-27,"Significant"
33,2025-09-27 10:33:36,2025-09-27 06:33:36,2025-09-27,"Significant"
34,2025-09-27 10:38:36,2025-09-27 06:38:36,2025-09-27,"Significant"
24,2025-09-27 10:43:36,2025-09-27 06:43:36,2025-09-27,"Significant"
27,2025-09-27 10:48:36,2025-09-27 06:48:36,2025-09-27,"Significant"
31,2025-09-27 10:53:36,2025-09-27 06:53:36,2025-09-27,"Significant"
31,2025-09-27 10:58:36,2025-09-27 06:58:36,2025-09-27,"Significant"
27,2025-09-27 11:03:36,2025-09-27 07:03:36,2025-09-27,"Significant"
27,2025-09-27 11:08:36,2025-09-27 07:08:36,2025-09-27,"Significant"
32,2025-09-27 11:13:36,2025-09-27 07:13:36,2025-09-27,"Significant"
31,2025-09-27 11:18:36,2025-09-27 07:18:36,2025-09-27,"Significant"
25,2025-09-27 11:23:36,2025-09-27 07:23:36,2025-09-27,"Significant"
26,2025-09-27 11:28:36,2025-09-27 07:28:36,2025-09-27,"Significant"
28,2025-09-27 11:33:36,2025-09-27 07:33:36,2025-09-27,"Significant"
28,2025-09-27 11:38:36,2025-09-27 07:38:36,2025-09-27,"Significant"
35,2025-09-27 11:43:36,2025-09-27 07:43:36,2025-09-27,"Significant"
33,2025-09-27 11:48:36,2025-09-27 07:48:36,2025-09-27,"Significant"
38,2025-09-27 11:53:36,2025-09-27 07:53:36,2025-09-27,"Significant"
24,2025-09-27 11:58:36,2025-09-27 07:58:36,2025-09-27,"Significant"
29,2025-09-27 12:03:36,2025-09-27 08:03:36,2025-09-27,"Significant"
38,2025-09-27 12:08:36,2025-09-27 08:08:36,2025-09-27,"Significant"
36,2025-09-27 12:13:36,2025-09-27 08:13:36,2025-09-27,"Significant"
31,2025-09-27 12:18:36,2025-09-27 08:18:36,2025-09-27,"Significant"
12,2025-09-28 05:03:36,2025-09-28 01:03:36,2025-09-28,"Significant"
14,2025-09-28 05:08:36,2025-09-28 01:08:36,2025-09-28,"Significant"
14,2025-09-28 05:13:36,2025-09-28 01:13:36,2025-09-28,"Significant"
15,2025-09-28 05:18:36,2025-09-28 01:18:36,2025-09-28,"Significant"
15,2025-09-28 05:23:36,2025-09-28 01:23:36,2025-09-28,"Significant"
15,2025-09-28 05:28:36,2025-09-28 01:28:36,2025-09-28,"Significant"
13,2025-09-28 05:33:36,2025-09-28 01:33:36,2025-09-28,"Significant"
16,2025-09-28 05:38:36,2025-09-28 01:38:36,2025-09-28,"Significant"
32,2025-09-28 05:43:36,2025-09-28 01:43:36,2025-09-28,"Significant"
26,2025-09-28 05:48:36,2025-09-28 01:48:36,2025-09-28,"Significant"
22,2025-09-28 05:53:36,2025-09-28 01:53:36,2025-09-28,"Significant"
19,2025-09-28 05:58:36,2025-09-28 01:58:36,2025-09-28,"Significant"
21,2025-09-28 06:03:36,2025-09-28 02:03:36,2025-09-28,"Significant"
22,2025-09-28 06:08:36,2025-09-28 02:08:36,2025-09-28,"Significant"
24,2025-09-28 06:13:36,2025-09-28 02:13:36,2025-09-28,"Significant"
23,2025-09-28 06:18:36,2025-09-28 02:18:36,2025-09-28,"Significant"
20,2025-09-28 06:23:36,2025-09-28 02:23:36,2025-09-28,"Significant"
28,2025-09-28 06:28:36,2025-09-28 02:28:36,2025-09-28,"Significant"
26,2025-09-28 06:33:36,2025-09-28 02:33:36,2025-09-28,"Significant"
24,2025-09-28 06:38:36,2025-09-28 02:38:36,2025-09-28,"Significant"
22,2025-09-28 06:43:36,2025-09-28 02:43:36,2025-09-28,"Significant"
21,2025-09-28 06:48:36,2025-09-28 02:48:36,2025-09-28,"Significant"
21,2025-09-28 06:53:36,2025-09-28 02:53:36,2025-09-28,"Significant"
24,2025-09-28 06:58:36,2025-09-28 02:58:36,2025-09-28,"Significant"
25,2025-09-28 07:03:36,2025-09-28 03:03:36,2025-09-28,"Significant"
20,2025-09-28 07:08:36,2025-09-28 03:08:36,2025-09-28,"Significant"
22,2025-09-28 07:13:36,2025-09-28 03:13:36,2025-09-28,"Significant"
23,2025-09-28 07:18:36,2025-09-28 03:18:36,2025-09-28,"Significant"
21,2025-09-28 07:23:36,2025-09-28 03:23:36,2025-09-28,"Significant"
23,2025-09-28 07:28:36,2025-09-28 03:28:36,2025-09-28,"Significant"
33,2025-09-28 07:33:36,2025-09-28 03:33:36,2025-09-28,"Significant"
25,2025-09-28 07:38:36,2025-09-28 03:38:36,2025-09-28,"Significant"
23,2025-09-28 07:43:36,2025-09-28 03:43:36,2025-09-28,"Significant"
27,2025-09-28 07:48:36,2025-09-28 03:48:36,2025-09-28,"Significant"
27,2025-09-28 07:53:36,2025-09-28 03:53:36,2025-09-28,"Significant"
24,2025-09-28 07:58:36,2025-09-28 03:58:36,2025-09-28,"Significant"
25,2025-09-28 08:03:36,2025-09-28 04:03:36,2025-09-28,"Significant"
25,2025-09-28 08:08:36,2025-09-28 04:08:36,2025-09-28,"Significant"
25,2025-09-28 08:13:36,2025-09-28 04:13:36,2025-09-28,"Significant"
27,2025-09-28 08:18:36,2025-09-28 04:18:36,2025-09-28,"Significant"
26,2025-09-28 08:23:36,2025-09-28 04:23:36,2025-09-28,"Significant"
32,2025-09-28 08:28:36,2025-09-28 04:28:36,2025-09-28,"Significant"
28,2025-09-28 08:33:36,2025-09-28 04:33:36,2025-09-28,"Significant"
24,2025-09-28 08:38:36,2025-09-28 04:38:36,2025-09-28,"Significant"
29,2025-09-28 08:43:36,2025-09-28 04:43:36,2025-09-28,"Significant"
27,2025-09-28 08:48:36,2025-09-28 04:48:36,2025-09-28,"Significant"
32,2025-09-28 08:53:36,2025-09-28 04:53:36,2025-09-28,"Significant"
23,2025-09-28 08:58:36,2025-09-28 04:58:36,2025-09-28,"Significant"
24,2025-09-28 09:03:36,2025-09-28 05:03:36,2025-09-28,"Significant"
24,2025-09-28 09:08:36,2025-09-28 05:08:36,2025-09-28,"Significant"
25,2025-09-28 09:13:36,2025-09-28 05:13:36,2025-09-28,"Significant"
25,2025-09-28 09:18:36,2025-09-28 05:18:36,2025-09-28,"Significant"
30,2025-09-28 09:23:36,2025-09-28 05:23:36,2025-09-28,"Significant"
26,2025-09-28 09:28:36,2025-09-28 05:28:36,2025-09-28,"Significant"
31,2025-09-28 09:33:36,2025-09-28 05:33:36,2025-09-28,"Significant"
32,2025-09-28 09:38:36,2025-09-28 05:38:36,2025-09-28,"Significant"
31,2025-09-28 09:43:36,2025-09-28 05:43:36,2025-09-28,"Significant"
32,2025-09-28 09:48:36,2025-09-28 05:48:36,2025-09-28,"Significant"
26,2025-09-28 09:53:36,2025-09-28 05:53:36,2025-09-28,"Significant"
37,2025-09-28 09:58:36,2025-09-28 05:58:36,2025-09-28,"Significant"
33,2025-09-28 10:03:36,2025-09-28 06:03:36,2025-09-28,"Significant"
35,2025-09-28 10:08:36,2025-09-28 06:08:36,2025-09-28,"Significant"
35,2025-09-28 10:13:36,2025-09-28 06:13:36,2025-09-28,"Significant"
33,2025-09-28 10:18:36,2025-09-28 06:18:36,2025-09-28,"Significant"
30,2025-09-28 10:23:36,2025-09-28 06:23:36,2025-09-28,"Significant"
27,2025-09-28 10:28:36,2025-09-28 06:28:36,2025-09-28,"Significant"
28,2025-09-28 10:33:36,2025-09-28 06:33:36,2025-09-28,"Significant"
39,2025-09-28 10:38:36,2025-09-28 06:38:36,2025-09-28,"Significant"
35,2025-09-28 10:43:36,2025-09-28 06:43:36,2025-09-28,"Significant"
34,2025-09-28 10:48:36,2025-09-28 06:48:36,2025-09-28,"Significant"
41,2025-09-28 10:53:36,2025-09-28 06:53:36,2025-09-28,"Significant"
39,2025-09-28 10:58:36,2025-09-28 06:58:36,2025-09-28,"Significant"
41,2025-09-28 11:03:36,2025-09-28 07:03:36,2025-09-28,"Significant"
45,2025-09-28 11:08:36,2025-09-28 07:08:36,2025-09-28,"Significant"
41,2025-09-28 11:13:36,2025-09-28 07:13:36,2025-09-28,"Significant"
36,2025-09-28 11:18:36,2025-09-28 07:18:36,2025-09-28,"Significant"
39,2025-09-28 11:23:36,2025-09-28 07:23:36,2025-09-28,"Significant"
35,2025-09-28 11:28:36,2025-09-28 07:28:36,2025-09-28,"Significant"
38,2025-09-28 11:33:36,2025-09-28 07:33:36,2025-09-28,"Significant"
34,2025-09-28 11:38:36,2025-09-28 07:38:36,2025-09-28,"Significant"
30,2025-09-28 11:43:36,2025-09-28 07:43:36,2025-09-28,"Significant"
39,2025-09-28 11:48:36,2025-09-28 07:48:36,2025-09-28,"Significant"
32,2025-09-28 11:53:36,2025-09-28 07:53:36,2025-09-28,"Significant"
50,2025-09-29 05:03:36,2025-09-29 01:03:36,2025-09-29,"Significant"
59,2025-09-29 05:08:36,2025-09-29 01:08:36,2025-09-29,"Significant"
57,2025-09-29 05:13:36,2025-09-29 01:13:36,2025-09-29,"Significant"
50,2025-09-29 05:18:36,2025-09-29 01:18:36,2025-09-29,"Significant"
53,2025-09-29 05:23:36,2025-09-29 01:23:36,2025-09-29,"Significant"
52,2025-09-29 05:28:36,2025-09-29 01:28:36,2025-09-29,"Significant"
52,2025-09-29 05:33:36,2025-09-29 01:33:36,2025-09-29,"Significant"
54,2025-09-29 05:38:36,2025-09-29 01:38:36,2025-09-29,"Significant"
44,2025-09-29 05:43:36,2025-09-29 01:43:36,2025-09-29,"Significant"
45,2025-09-29 05:48:36,2025-09-29 01:48:36,2025-09-29,"Significant"
38,2025-09-29 05:53:36,2025-09-29 01:53:36,2025-09-29,"Significant"
43,2025-09-29 05:58:36,2025-09-29 01:58:36,2025-09-29,"Significant"
54,2025-09-29 06:03:36,2025-09-29 02:03:36,2025-09-29,"Significant"
54,2025-09-29 06:08:36,2025-09-29 02:08:36,2025-09-29,"Significant"
51,2025-09-29 06:13:36,2025-09-29 02:13:36,2025-09-29,"Significant"
33,2025-09-29 06:18:36,2025-09-29 02:18:36,2025-09-29,"Significant"
37,2025-09-29 06:23:36,2025-09-29 02:23:36,2025-09-29,"Significant"
27,2025-09-29 06:28:36,2025-09-29 02:28:36,2025-09-29,"Significant"
23,2025-09-29 06:33:36,2025-09-29 02:33:36,2025-09-29,"Significant"
27,2025-09-29 06:38:36,2025-09-29 02:38:36,2025-09-29,"Significant"
26,2025-09-29 06:43:36,2025-09-29 02:43:36,2025-09-29,"Significant"
25,2025-09-29 06:48:36,2025-09-29 02:48:36,2025-09-29,"Significant"
25,2025-09-29 06:53:36,2025-09-29 02:53:36,2025-09-29,"Significant"
25,2025-09-29 06:58:36,2025-09-29 02:58:36,2025-09-29,"Significant"
26,2025-09-29 07:03:36,2025-09-29 03:03:36,2025-09-29,"Significant"
29,2025-09-29 07:08:36,2025-09-29 03:08:36,2025-09-29,"Significant"
30,2025-09-29 07:13:36,2025-09-29 03:13:36,2025-09-29,"Significant"
29,2025-09-29 07:18:36,2025-09-29 03:18:36,2025-09-29,"Significant"
33,2025-09-29 07:23:36,2025-09-29 03:23:36,2025-09-29,"Significant"
37,2025-09-29 07:28:36,2025-09-29 03:28:36,2025-09-29,"Significant"
30,2025-09-29 07:33:36,2025-09-29 03:33:36,2025-09-29,"Significant"
37,2025-09-29 07:38:36,2025-09-29 03:38:36,2025-09-29,"Significant"
32,2025-09-29 07:43:36,2025-09-29 03:43:36,2025-09-29,"Significant"
40,2025-09-29 07:48:36,2025-09-29 03:48:36,2025-09-29,"Significant"
43,2025-09-29 07:53:36,2025-09-29 03:53:36,2025-09-29,"Significant"
39,2025-09-29 07:58:36,2025-09-29 03:58:36,2025-09-29,"Significant"
32,2025-09-29 08:03:36,2025-09-29 04:03:36,2025-09-29,"Significant"
41,2025-09-29 08:08:36,2025-09-29 04:08:36,2025-09-29,"Significant"
33,2025-09-29 08:13:36,2025-09-29 04:13:36,2025-09-29,"Significant"
31,2025-09-29 08:18:36,2025-09-29 04:18:36,2025-09-29,"Significant"
37,2025-09-29 08:23:36,2025-09-29 04:23:36,2025-09-29,"Significant"
38,2025-09-29 08:28:36,2025-09-29 04:28:36,2025-09-29,"Significant"
38,2025-09-29 08:33:36,2025-09-29 04:33:36,2025-09-29,"Significant"
42,2025-09-29 08:38:36,2025-09-29 04:38:36,2025-09-29,"Significant"
33,2025-09-29 08:43:36,2025-09-29 04:43:36,2025-09-29,"Significant"
32,2025-09-29 08:48:36,2025-09-29 04:48:36,2025-09-29,"Significant"
30,2025-09-29 08:53:36,2025-09-29 04:53:36,2025-09-29,"Significant"
32,2025-09-29 08:58:36,2025-09-29 04:58:36,2025-09-29,"Significant"
36,2025-09-29 09:03:36,2025-09-29 05:03:36,2025-09-29,"Significant"
38,2025-09-29 09:08:36,2025-09-29 05:08:36,2025-09-29,"Significant"
31,2025-09-29 09:13:36,2025-09-29 05:13:36,2025-09-29,"Significant"
41,2025-09-29 09:18:36,2025-09-29 05:18:36,2025-09-29,"Significant"
46,2025-09-29 09:23:36,2025-09-29 05:23:36,2025-09-29,"Significant"
47,2025-09-29 09:28:36,2025-09-29 05:28:36,2025-09-29,"Significant"
42,2025-09-29 09:33:36,2025-09-29 05:33:36,2025-09-29,"Significant"
37,2025-09-29 09:38:36,2025-09-29 05:38:36,2025-09-29,"Significant"
32,2025-09-29 09:43:36,2025-09-29 05:43:36,2025-09-29,"Significant"
35,2025-09-29 09:48:36,2025-09-29 05:48:36,2025-09-29,"Significant"
31,2025-09-29 09:53:36,2025-09-29 05:53:36,2025-09-29,"Significant"
31,2025-09-29 09:58:36,2025-09-29 05:58:36,2025-09-29,"Significant"
29,2025-09-29 10:03:36,2025-09-29 06:03:36,2025-09-29,"Significant"
28,2025-09-29 10:08:36,2025-09-29 06:08:36,2025-09-29,"Significant"
36,2025-09-29 10:13:36,2025-09-29 06:13:36,2025-09-29,"Significant"
34,2025-09-29 10:18:36,2025-09-29 06:18:36,2025-09-29,"Significant"
35,2025-09-29 10:23:36,2025-09-29 06:23:36,2025-09-29,"Significant"
35,2025-09-29 10:28:36,2025-09-29 06:28:36,2025-09-29,"Significant"
33,2025-09-29 10:33:36,2025-09-29 06:33:36,2025-09-29,"Significant"
35,2025-09-29 10:38:36,2025-09-29 06:38:36,2025-09-29,"Significant"
28,2025-09-29 10:43:36,2025-09-29 06:43:36,2025-09-29,"Significant"
25,2025-09-29 10:48:36,2025-09-29 06:48:36,2025-09-29,"Significant"
34,2025-09-30 02:43:36,2025-09-29 22:43:36,2025-09-30,"Significant"
32,2025-09-30 02:48:36,2025-09-29 22:48:36,2025-09-30,"Significant"
29,2025-09-30 02:53:36,2025-09-29 22:53:36,2025-09-30,"Significant"
29,2025-09-30 02:58:36,2025-09-29 22:58:36,2025-09-30,"Significant"
26,2025-09-30 03:03:36,2025-09-29 23:03:36,2025-09-30,"Significant"
25,2025-09-30 03:08:36,2025-09-29 23:08:36,2025-09-30,"Significant"
29,2025-09-30 03:13:36,2025-09-29 23:13:36,2025-09-30,"Significant"
29,2025-09-30 03:18:36,2025-09-29 23:18:36,2025-09-30,"Significant"
20,2025-09-30 03:23:36,2025-09-29 23:23:36,2025-09-30,"Significant"
17,2025-09-30 03:28:36,2025-09-29 23:28:36,2025-09-30,"Significant"
17,2025-09-30 03:33:36,2025-09-29 23:33:36,2025-09-30,"Significant"
15,2025-09-30 03:38:36,2025-09-29 23:38:36,2025-09-30,"Significant"
24,2025-09-30 03:43:36,2025-09-29 23:43:36,2025-09-30,"Significant"
20,2025-09-30 03:48:36,2025-09-29 23:48:36,2025-09-30,"Significant"
22,2025-09-30 03:53:36,2025-09-29 23:53:36,2025-09-30,"Significant"
26,2025-09-30 03:58:36,2025-09-29 23:58:36,2025-09-30,"Significant"
22,2025-09-30 04:03:36,2025-09-30 00:03:36,2025-09-30,"Significant"
22,2025-09-30 04:08:36,2025-09-30 00:08:36,2025-09-30,"Significant"
21,2025-09-30 04:13:36,2025-09-30 00:13:36,2025-09-30,"Significant"
17,2025-09-30 04:18:36,2025-09-30 00:18:36,2025-09-30,"Significant"
19,2025-09-30 04:23:36,2025-09-30 00:23:36,2025-09-30,"Significant"
19,2025-09-30 04:28:36,2025-09-30 00:28:36,2025-09-30,"Significant"
